,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf13,qd1,qd7,qd9,qd10,AREA5,defrauded,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score,Debtor,Perc_Fin_Lit,Saver_Spender,Planner_Easygoer,Fin_Products_Experience,Fin_Indipendence,Approach_Digitalised
2067,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,4,2,3,3,2,3,-99,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,2,5,1,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-0.25,1.0,3.35,1.25,0.5,0.0,-0.0
2068,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,2,2,2,2,4,2,1,2,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,1,5,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.5,-0.25,-0.25,0.75,0.6,1.7,0.0
2069,2,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,3,1,2,3,4,2,2,2,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,2,5,1,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,2.5,0.25,4.85,3.25,0.5,0.0,-0.0
2070,1,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,2,2,3,3,2,3,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,5,2,5,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1,3.0,-0.5,1.25,1.75,0.8,-1.0,1.0
2071,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,2,2,3,4,2,2,4,4,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,5,4,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.75,-1.25,3.35,3.25,0.5,1.0,-0.0
2072,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,4,1,5,4,3,3,5,3,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,2,5,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,-5.0,0.25,5.35,-0.25,0.9,-0.5,-0.2
2073,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,5,1,3,1,3,4,4,5,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,-5.25,-0.5,7.1,5.0,0.8,1.7,0.0
2074,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,2,3,4,3,5,2,2,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,1,9,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,-4.0,-1.0,-1.65,-3.25,0.4,-1.5,-0.5
2075,1,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,1,5,2,4,4,3,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,4,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-4.5,0.25,-0.1499999999999999,2.25,0.0,2.0,-0.0
2076,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,4,1,5,2,5,1,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-5.0,0.5,-1.65,-0.25,0.0,1.0,-0.0
2077,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,1,5,2,4,2,3,4,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,6,-4.75,-0.5,3.3499999999999996,-0.75,0.5,1.0,-0.0
2078,2,1,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,5,1,4,3,3,2,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,3,2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,-4.25,-0.75,4.35,3.75,0.6,1.5,-0.2
2079,3,1,1,0,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,2,5,2,3,4,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.75,-1.75,3.3499999999999996,1.25,0.3,0.5,-0.5
2080,-99,1,0,1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5,3,1,5,2,5,3,3,2,5,4,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,-4.25,-1.0,2.25,2.25,0.6,-0.5,-0.2
2081,2,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,5,2,4,3,3,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.5,0.5,3.3499999999999996,1.25,0.5,1.0,-0.0
2082,2,1,1,0,1,0,0,0,-99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,2,1,5,1,1,3,1,4,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,5,1,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.25,-4.0,4.85,4.75,-0.2,-0.5,-1.0
2083,1,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,1,3,3,4,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-4.75,-0.25,4.85,6.75,0.5,2.0,-0.0
2084,1,1,0,0,0,0,0,1,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,2,4,4,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-5.25,0.75,1.35,6.75,0.0,2.0,-0.0
2085,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,5,2,5,4,3,2,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,5,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.25,-1.5,1.35,-3.25,0.0,1.0,-0.0
2086,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,2,4,3,1,3,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.0,-1.0,-1.9,0.0,0.0,-1.0,-0.0
2087,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,5,1,2,1,2,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,2,1,1,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.5,0.75,1.1,1.5,0.5,1.0,-0.0
2088,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,5,1,1,4,2,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,1,5,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,5,-4.5,0.75,1.35,7.75,0.0,2.0,0.9
2089,2,1,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,2,5,1,5,3,1,2,5,5,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,4,3,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,-3.5,-2.0,-1.5,1.5,0.0,2.0,-0.0
2090,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,2,4,3,1,4,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.25,-1.0,-1.4,0.0,0.0,-1.0,-0.0
2091,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,1,2,3,2,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-4.0,0.5,3.1,4.5,0.5,1.0,-0.0
2092,2,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,5,4,1,1,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,5,6,5,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-3.5,-0.5,1.35,2.75,0.0,0.0,-0.0
2093,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,5,1,1,3,1,5,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,1,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.5,-0.5,2.6,3.0,0.5,0.0,-0.0
2094,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,3,5,5,4,2,1,1,4,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,5,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-1.0,-3.0,-4.25,-6.25,0.0,-1.0,-0.0
2095,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,3,5,2,5,2,1,1,5,5,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-3.0,-1.25,-3.25,-6.25,0.0,-1.0,-0.0
2096,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,2,3,5,2,5,2,1,1,3,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,3,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,3,1.0,-2.25,-4.25,-2.75,0.0,-1.0,-0.0
2097,1,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,4,5,4,5,3,1,1,4,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,5,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,2,0.75,-2.75,-4.25,-3.75,0.0,1.0,-0.0
2098,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,1,3,3,3,3,3,3,3,3,3,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,5,5,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,0.0,-2.0,-3.75,1.75,0.0,0.0,-0.0
2099,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,3,3,3,3,3,3,3,3,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,0.0,-1.0,-2.25,0.75,0.0,0.0,-0.0
2100,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,3,3,5,5,5,1,1,1,3,5,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,1.0,-3.0,-4.25,-5.75,0.0,-1.0,-0.0
2101,3,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,1,3,5,2,5,2,1,1,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-1.0,-1.25,2.0999999999999996,-1.5,0.5,0.0,-0.0
2102,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,3,5,2,5,3,1,1,5,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,2,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-2.5,-1.25,-3.75,-5.25,0.0,-1.0,-0.0
2103,3,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,4,5,4,5,2,1,2,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-1.0,-1.75,-2.15,-6.25,0.0,-2.0,-0.0
2104,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,3,5,2,5,2,1,2,3,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,1.25,-2.25,-5.25,-4.75,0.0,-2.0,-0.0
2105,1,1,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,2,3,2,2,2,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-3.75,-1.0,4.6,3.0,0.8,2.5,-0.5
2106,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,1,5,1,2,1,1,4,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.25,-2.25,2.5999999999999996,1.0,0.5,0.0,-0.0
2107,-99,1,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,0.0,-1.0,3.35,1.75,0.3,0.5,-0.5
2108,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,2,5,2,1,1,5,5,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,2,3,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-3.25,-2.25,-4.25,-3.75,0.0,-1.0,-0.0
2109,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,3,5,5,4,3,1,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,-4.0,-3.0,-1.65,-5.75,0.0,-1.0,-0.0
2110,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,4,5,4,5,3,1,2,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-3.0,-1.25,-0.1499999999999999,-3.75,0.0,-2.0,-0.0
2111,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,4,4,3,1,4,5,3,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,1,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.0,-2.25,-3.5,-3.5,0.0,0.0,-0.0
2112,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,4,4,1,4,3,3,3,3,2,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.25,-2.0,2.85,2.75,0.5,1.0,-0.0
2113,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,2,3,4,5,4,5,2,2,2,5,4,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,-3.25,-2.5,-4.75,-4.25,0.0,0.0,-0.0
2114,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,2,3,4,3,3,3,4,5,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,1,3,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.5,-1.25,-0.75,1.25,0.0,-1.0,-0.0
2115,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,4,2,5,1,5,4,1,2,5,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,7,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,-3.5,-2.0,-1.75,-1.25,0.0,1.0,-0.0
2116,3,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,2,3,2,2,2,3,2,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,1,5,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,7,-4.0,-1.25,-0.15000000000000002,3.75,0.3,-2.0,-0.1
2117,1,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,2,5,1,4,3,3,2,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-4.0,-0.5,2.85,1.25,0.5,1.0,-0.0
2118,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,3,4,3,4,3,3,2,5,4,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,-3.75,-1.75,-2.25,-1.75,0.3,0.7,0.0
2119,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,4,3,5,3,5,4,1,2,3,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,4,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,1.25,-2.5,-2.75,-4.75,0.0,-1.0,-0.0
2120,3,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1,2,4,3,4,2,3,2,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.0,-2.75,2.8499999999999996,-1.25,0.8,-1.0,0.0
2121,1,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,4,3,1,5,2,4,1,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-5.0,0.5,1.85,3.25,0.5,2.0,-0.0
2122,3,1,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,2,-99,5,3,4,1,3,4,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.25,-1.0,0.8500000000000001,-2.25,0.5,-1.0,-0.0
2123,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,1,3,5,5,4,5,2,1,1,2,5,4,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,5,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,1.0,1.0,7,6.0,-1.75,-3.75,-6.25,0.0,-2.0,-0.0
2124,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,2,5,2,3,3,3,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-4.5,1.25,3.35,2.75,0.5,3.0,-0.0
2125,2,0,0,1,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,4,4,2,5,1,3,3,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,1,5,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,7,-4.75,1.75,3.8499999999999996,3.25,2.6,-3.5,-0.6
